datetime,open,high,low,close,volume
646963200000,279.01999,279.01999,279.01999,279.01999,0
647136000000,284.04001,284.04001,284.04001,284.04001,0
647222400000,289.04001,289.04001,289.04001,289.04001,0
647481600000,289.69,289.69,289.69,289.69,0
647568000000,288.69,288.69,288.69,288.69,0
647654400000,293.29999,293.29999,293.29999,293.29999,0
647740800000,296.20999,296.20999,296.20999,296.20999,0
647827200000,296.34,296.34,296.34,296.34,0
648086400000,287.95999,287.95999,287.95999,287.95999,0
648172800000,295.39001,295.39001,295.39001,295.39001,0
648259200000,298.23001,298.23001,298.23001,298.23001,0
648345600000,301.5,301.5,301.5,301.5,0
648432000000,302.59,302.59,302.59,302.59,0
648864000000,321.76001,321.76001,321.76001,321.76001,0
648950400000,323.57999,323.57999,323.57999,323.57999,0
649036800000,329.64999,329.64999,329.64999,329.64999,0
649296000000,347.44,347.44,347.44,347.44,0
649641600000,337.29001,337.29001,337.29001,337.29001,0
649987200000,331.45001,331.45001,331.45001,331.45001,0
650073600000,322.10999,322.10999,322.10999,322.10999,0
650160000000,325.69,325.69,325.69,325.69,0
650246400000,333.35001,333.35001,333.35001,333.35001,0
650505600000,348.98001,348.98001,348.98001,348.98001,0
650764800000,349.39001,349.39001,349.39001,349.39001,0
650851200000,347.98999,347.98999,347.98999,347.98999,0
651110400000,353.19,353.19,353.19,353.19,0
651196800000,363.66,363.66,363.66,363.66,0
651283200000,369.95001,369.95001,369.95001,369.95001,0
651369600000,368.14001,368.14001,368.14001,368.14001,0
651715200000,384.78,384.78,384.78,384.78,0
651801600000,384.39001,384.39001,384.39001,384.39001,0
651888000000,384.88,384.88,384.88,384.88,0
651974400000,400.06,400.06,400.06,400.06,0
652320000000,407.13,407.13,407.13,407.13,0
652406400000,392.47,392.47,392.47,392.47,0
652492800000,389.82001,389.82001,389.82001,389.82001,0
652579200000,396.51001,396.51001,396.51001,396.51001,0
652665600000,404.10999,404.10999,404.10999,404.10999,0
652924800000,411.10999,411.10999,411.10999,411.10999,0
653011200000,422.07001,422.07001,422.07001,422.07001,0
653097600000,414.16,414.16,414.16,414.16,0
653270400000,396.5,396.5,396.5,396.5,0
653616000000,415.17999,415.17999,415.17999,415.17999,0
653702400000,419.45999,419.45999,419.45999,419.45999,0
653788800000,421.32001,421.32001,421.32001,421.32001,0
653875200000,434.07999,434.07999,434.07999,434.07999,0
654220800000,452.35999,452.35999,452.35999,452.35999,0
654307200000,436.16,436.16,436.16,436.16,0
654393600000,439.72,439.72,439.72,439.72,0
654998400000,439.54999,439.54999,439.54999,439.54999,0
655430400000,480.38,480.38,480.38,480.38,0
655603200000,449.25,449.25,449.25,449.25,0
655689600000,429.29001,429.29001,429.29001,429.29001,0
655948800000,398.92001,398.92001,398.92001,398.92001,0
656208000000,405.72,405.72,405.72,405.72,0
656553600000,383.75,383.75,383.75,383.75,0
656812800000,404.14999,404.14999,404.14999,404.14999,0
656899200000,397.04001,397.04001,397.04001,397.04001,0
657331200000,403.66,403.66,403.66,403.66,0
657417600000,412.89999,412.89999,412.89999,412.89999,0
657763200000,416.07999,416.07999,416.07999,416.07999,0
657936000000,428.20999,428.20999,428.20999,428.20999,0
658022400000,435.17999,435.17999,435.17999,435.17999,0
658108800000,430.25,430.25,430.25,430.25,0
658368000000,403.06,403.06,403.06,403.06,0
658540800000,405.70001,405.70001,405.70001,405.70001,0
658713600000,408.34,408.34,408.34,408.34,0
659145600000,391.82999,391.82999,391.82999,391.82999,0
659232000000,383.69,383.69,383.69,383.69,0
659318400000,399.67001,399.67001,399.67001,399.67001,0
659577600000,405.0,405.0,405.0,405.0,0
659664000000,393.78,393.78,393.78,393.78,0
659836800000,373.32999,373.32999,373.32999,373.32999,0
659923200000,367.69,367.69,367.69,367.69,0
660182400000,371.14001,371.14001,371.14001,371.14001,0
660268800000,359.85999,359.85999,359.85999,359.85999,0
660355200000,359.20999,359.20999,359.20999,359.20999,0
660441600000,363.06,363.06,363.06,363.06,0
660787200000,371.85999,371.85999,371.85999,371.85999,0
660873600000,368.22,368.22,368.22,368.22,0
