datetime,open,high,low,close,volume
646876800000,279.01999,289.04001,279.01999,289.04001,0
647481600000,289.69,296.34,288.69,296.34,0
648086400000,287.95999,302.59,287.95999,302.59,0
648691200000,321.76001,329.64999,321.76001,329.64999,0
649296000000,347.44,347.44,337.29001,337.29001,0
649900800000,331.45001,333.35001,322.10999,333.35001,0
650505600000,348.98001,349.39001,347.98999,347.98999,0
651110400000,353.19,369.95001,353.19,368.14001,0
651715200000,384.78,400.06,384.39001,400.06,0
652320000000,407.13,407.13,389.82001,404.10999,0
652924800000,411.10999,422.07001,396.5,396.5,0
653529600000,415.17999,434.07999,415.17999,434.07999,0
654134400000,452.35999,452.35999,436.16,439.72,0
654739200000,439.54999,439.54999,439.54999,439.54999,0
655344000000,480.38,480.38,429.29001,429.29001,0
655948800000,398.92001,405.72,398.92001,405.72,0
656553600000,383.75,404.14999,383.75,397.04001,0
657158400000,403.66,412.89999,403.66,412.89999,0
657763200000,416.07999,435.17999,416.07999,430.25,0
658368000000,403.06,408.34,403.06,408.34,0
658972800000,391.82999,399.67001,383.69,399.67001,0
659577600000,405.0,405.0,367.69,367.69,0
660182400000,371.14001,371.14001,359.20999,363.06,0
660787200000,371.85999,382.16,368.22,382.16,0
661392000000,367.42001,367.42001,326.92999,326.92999,0
661996800000,330.85999,330.85999,330.85999,330.85999,0
662601600000,318.95001,318.95001,314.01001,314.01001,0
663206400000,318.12,326.37,318.12,326.37,0
663811200000,323.42001,323.42001,323.42001,323.42001,0
664416000000,319.48999,319.48999,306.22,306.22,0
665020800000,314.35999,324.29001,314.35999,324.29001,0
665625600000,334.82999,339.98001,329.5,329.5,0
666230400000,324.60999,331.06,322.23999,331.06,0
666835200000,361.63,369.57001,360.51999,369.57001,0
667440000000,369.03,379.94,369.03,379.94,0
668044800000,381.5,385.62,361.29999,371.44,0
668649600000,367.66,375.79001,364.09,375.79001,0
669254400000,367.04001,367.41,364.73999,366.45999,0
669859200000,361.79001,366.45001,361.79001,366.45001,0
670464000000,372.70001,380.57001,372.70001,380.57001,0
671068800000,387.0,402.39999,387.0,402.39999,0
671673600000,406.92999,406.92999,397.28,403.38,0
672278400000,404.75,404.76001,400.44,401.53,0
672883200000,396.88,397.14999,389.01001,397.14999,0
673488000000,392.35001,400.39999,392.26001,400.39999,0
674092800000,400.38,401.57999,399.48999,401.57999,0
674697600000,398.67999,408.66,398.67999,407.19,0
675302400000,408.19,411.85999,403.17999,403.17999,0
675907200000,400.01999,400.01999,386.92001,386.92001,0
676512000000,390.28,397.78,390.28,397.78,0
677116800000,402.59,415.82999,402.59,415.82999,0
677721600000,400.82999,400.82999,391.95999,391.95999,0
678326400000,393.60001,413.35001,393.60001,413.35001,0
678931200000,416.26999,437.67001,416.26999,437.67001,0
679536000000,428.76001,445.73999,428.76001,445.73999,0
680140800000,434.66,488.73001,434.66,488.73001,0
680745600000,500.25,504.57999,498.19,504.57999,0
681350400000,502.89001,502.89001,487.56,495.32001,0
681955200000,496.10001,512.21997,496.10001,512.21997,0
682560000000,518.10999,535.32001,508.98999,535.32001,0
683164800000,545.65997,545.65997,531.96997,531.96997,0
683769600000,524.72998,533.56,521.79999,533.56,0
684374400000,534.22998,548.77002,534.22998,548.77002,0
684979200000,563.22998,563.22998,540.53998,540.53998,0
685584000000,536.04999,549.32001,528.21002,549.32001,0
686188800000,553.78998,553.78998,525.71997,525.71997,0
686793600000,527.48999,527.48999,510.57001,524.16998,0
687398400000,514.40997,526.76001,512.22998,526.76001,0
688003200000,522.62,531.39001,522.62,531.39001,0
688608000000,554.37,559.59003,547.85999,559.59003,0
689212800000,563.59998,563.59998,561.34998,561.34998,0
689817600000,559.0,561.10999,555.79999,557.54999,0
690422400000,556.40002,572.28003,556.40002,560.92999,0
691027200000,552.26001,563.16998,549.91998,563.16998,0
691632000000,563.45001,563.45001,555.34003,561.96997,0
692236800000,554.89001,554.89001,540.64001,540.64001,0
692841600000,537.64001,551.90997,533.57001,550.25,0
693446400000,560.45001,560.45001,558.63,558.63,0
694051200000,572.82001,584.28998,572.82001,584.28998,0
694656000000,576.26001,581.06,574.46002,581.06,0
695260800000,590.46002,617.27002,590.46002,617.27002,0
695865600000,617.65002,635.60999,617.65002,632.34003,0
