datetime,open,high,low,close,volume
1191196800000,5478.0,5970.85,5478.0,5890.15,109150
1193875200000,5980.0,5980.0,5388.7,5792.7,1459300
1196640000000,5812.35,6190.0,5676.0,6154.9,98567950
1199145600000,6150.0,6336.0,4420.0,5137.45,679875700
1201824000000,5121.85,5553.9,4735.0,5181.1,248145650
1204502400000,4923.9,4999.9,4461.0,4732.3,398614150
1207008000000,4766.1,5246.7,4621.1,5188.8,469804900
1209686400000,5249.0,5271.85,4825.1,4848.0,420629900
1212364800000,4878.0,4896.5,3959.0,3960.0,714131700
1214870400000,3977.0,4537.8,3761.0,4332.15,835414100
1217548800000,4270.0,4654.0,4208.1,4214.05,539497200
1220227200000,4311.25,4564.1,3812.0,4110.55,640590000
1222819200000,3939.0,4016.5,2228.0,2697.1,790724100
1225670400000,3018.0,3298.9,2495.15,2754.5,755787400
1228089600000,2796.0,3118.0,2565.0,2916.85,653290600
1230768000000,2989.0,3148.0,2635.45,2823.7,556577300
1233532800000,2835.0,2974.0,2691.5,2785.65,522130400
1235952000000,2665.15,3098.0,2525.25,3082.25,644225600
1238544000000,3014.9,3519.7,2951.0,3473.95,690467800
1241395200000,3621.0,4620.0,3537.2,4336.95,582977350
1243814400000,4511.4,4703.5,4155.0,4289.75,58427050
1246406400000,4310.0,4679.0,3905.7,4636.05,356140350
1249257600000,4658.1,4753.8,4340.9,4673.4,665588550
1251763200000,4691.0,5080.0,4571.15,5073.55,497757600
1254355200000,5064.7,5168.5,4692.0,4707.75,500791500
1257206400000,4660.05,5139.8,4534.3,5029.9,571160450
1259625600000,5046.1,5229.0,4937.15,5201.05,499534950
1262563200000,5225.0,5303.25,4757.85,4875.65,437534900
1264982400000,4847.3,5002.4,4667.25,4930.35,526490850
1267488000000,4979.9,5344.0,4967.05,5261.6,394946300
1270080000000,5286.1,5398.0,5162.3,5262.8,395173250
1272844800000,5235.0,5245.0,4786.45,5056.2,597050350
1275350400000,5045.0,5377.55,4933.5,5318.95,545857800
1277942400000,5269.95,5476.0,5231.0,5374.3,394411400
1280707200000,5407.8,5542.9,5356.0,5403.7,381792500
1283299200000,5420.0,6093.0,5412.0,6000.4,443651450
1285891200000,6065.0,6317.8,5966.25,6040.0,485892050
1288569600000,6105.0,6349.0,5727.0,5889.95,518232300
1291161600000,5890.0,6182.0,5748.0,6162.55,397564050
1294012800000,6202.1,6209.9,5438.1,5524.4,501603500
1296518400000,5542.0,5589.0,5175.1,5338.0,562022950
1298937600000,5375.0,5879.75,5357.25,5833.75,528223400
1301616000000,5865.1,6000.0,5393.45,5753.8,351189000
1304294400000,5769.0,5790.0,5328.55,5554.9,404203350
1306886400000,5556.2,5653.8,5182.4,5647.4,358121400
1309478400000,5700.2,5760.0,5456.1,5488.05,351340550
1312156800000,5544.45,5557.1,4718.0,5003.0,520367600
1314921600000,5040.0,5174.0,4756.1,4931.0,518740350
1317600000000,4869.8,5402.75,4725.55,5347.1,369849500
1320105600000,5321.6,5353.95,4632.25,4832.35,444452750
1322697600000,4978.45,5134.65,4538.0,4634.4,453422229
