datetime,open,high,low,close,volume
1646192700000,35553.7,35553.7,35295.0,35405.45,31958436
1646193900000,35404.2,35450.35,35213.25,35230.7,16457273
1646195100000,35231.55,35339.8,35205.2,35285.0,14023540
1646196300000,35285.15,35355.1,35174.65,35185.6,14127094
1646197500000,35183.65,35225.55,35111.6,35215.5,11127979
1646198700000,35217.15,35218.1,35155.6,35185.45,9016373
1646199900000,35184.05,35276.0,35172.3,35236.15,10586071
1646201100000,35236.45,35238.65,35080.4,35083.75,8971308
1646202300000,35079.4,35133.2,35038.65,35052.75,9732997
1646203500000,35050.05,35091.15,35004.8,35020.95,8371529
1646204700000,35020.65,35022.7,34897.45,34927.15,11181052
1646205900000,34923.95,35184.35,34908.5,35097.4,11437399
1646207100000,35099.3,35129.75,35006.35,35020.25,8804105
1646208300000,35020.8,35121.8,34998.75,35110.75,10434055
1646209500000,35110.4,35144.45,35023.7,35042.85,8595779
1646210700000,35044.2,35056.15,34914.5,34948.75,11878637
1646211900000,34946.7,35082.05,34902.9,34999.6,9490835
1646213100000,34999.05,35403.45,34995.05,35394.75,18649739
1646214300000,35392.35,35545.95,35392.35,35475.8,23631148
1646279100000,35683.1,35804.15,35479.15,35485.3,24641778
1646280300000,35484.0,35484.0,35248.55,35331.6,15212933
1646281500000,35322.55,35365.6,35199.65,35267.1,10457684
1646282700000,35267.05,35290.2,35138.55,35154.75,9094910
1646283900000,35154.8,35248.35,35118.15,35131.1,7836372
1646285100000,35131.25,35241.75,35102.9,35236.95,6814536
1646286300000,35238.75,35334.75,35229.15,35328.7,7698244
1646287500000,35328.55,35347.15,35257.15,35284.8,4341456
1646288700000,35285.3,35322.95,35213.15,35273.8,6903417
1646289900000,35274.65,35275.5,35066.1,35087.7,10671500
1646291100000,35088.0,35193.95,35051.1,35145.65,7661767
1646292300000,35146.95,35146.95,35022.55,35055.85,7996549
1646293500000,35058.25,35062.55,34894.2,35050.25,10036305
1646294700000,35049.6,35152.95,34999.85,35095.05,9567375
1646295900000,35096.8,35107.6,34903.05,34930.05,9047724
1646297100000,34930.45,35051.95,34844.9,35021.7,10188906
1646298300000,35012.8,35055.2,34919.85,34947.75,8228811
1646299500000,34944.35,35127.9,34721.15,35104.15,19401730
1646300700000,35110.75,35194.15,34874.2,34959.45,17814495
1646365500000,34574.4,34675.55,34285.25,34441.75,29039158
1646366700000,34441.45,34571.15,34379.55,34456.2,12963186
1646367900000,34459.25,34482.9,34366.85,34368.3,9144440
1646369100000,34366.95,34366.95,34182.9,34204.45,11260389
1646370300000,34208.25,34332.15,34148.75,34229.95,9593096
1646371500000,34229.4,34236.3,34094.1,34143.55,9079314
1646372700000,34142.75,34274.25,34120.15,34273.05,7648938
1646373900000,34273.15,34322.75,34207.3,34295.85,8367308
1646375100000,34297.25,34372.05,34263.6,34333.75,8138776
1646376300000,34332.25,34502.55,34309.1,34500.3,6797705
1646377500000,34501.3,34821.8,34500.7,34810.85,18607571
1646378700000,34813.35,35000.85,34804.3,34821.1,14785144
1646379900000,34823.1,35097.75,34805.6,34952.85,11401064
1646381100000,34951.25,35062.9,34819.85,34984.6,9885984
1646382300000,34981.25,34998.05,34638.15,34716.75,12577297
1646383500000,34717.5,34855.8,34641.75,34742.9,11432852
1646384700000,34742.0,34742.0,34512.15,34595.8,10868591
1646385900000,34596.7,34600.45,34424.55,34460.2,12084536
1646387100000,34462.6,34467.15,34321.2,34376.35,14169391
1646624700000,33250.95,33541.25,32910.75,32936.9,17864179
1646625900000,32935.8,32954.75,32883.55,32906.6,6177470
1646630700000,33290.4,33543.3,32631.5,32910.05,15279790
1646631900000,32908.7,33032.7,32904.6,32994.55,13790696
1646633100000,32998.5,33061.9,32919.1,33002.8,12991834
1646634300000,33001.6,33125.55,32979.8,32983.75,9972293
1646635500000,32983.9,33061.55,32973.95,33014.15,8694388
1646636700000,33014.55,33060.2,32954.35,33026.3,6621178
1646637900000,33026.65,33047.25,32804.15,32811.35,11640482
1646639100000,32813.1,32889.0,32656.35,32658.0,13942642
1646640300000,32656.75,32767.2,32540.5,32542.5,11778239
1646641500000,32538.6,32692.75,32428.2,32466.4,16000790
1646642700000,32467.6,32674.05,32376.5,32604.55,17827862
1646643900000,32602.95,32804.35,32592.6,32772.2,19988349
1646645100000,32770.9,32920.55,32629.45,32896.15,24774028
1646646300000,32896.4,32997.3,32886.05,32914.55,21768216
1646711100000,32560.4,32704.0,32435.6,32610.95,43895944
1646712300000,32610.85,32617.6,32412.5,32546.45,19909760
1646713500000,32544.4,32794.55,32492.9,32762.9,23507396
1646714700000,32761.8,32862.05,32703.55,32760.55,17509293
1646715900000,32764.5,32764.5,32484.05,32534.1,16625275
1646717100000,32528.85,32528.85,32365.55,32451.8,13308999
1646718300000,32448.45,32451.3,32336.15,32376.2,10448163
1646719500000,32375.85,32413.85,32211.15,32232.8,12064638
1646720700000,32234.15,32367.15,32221.15,32341.15,8990578
1646721900000,32339.85,32464.6,32303.35,32317.75,9626402
1646723100000,32325.3,32352.9,32219.7,32292.45,9688188
1646724300000,32290.65,32386.65,32155.35,32357.2,11141160
1646725500000,32359.55,32379.45,32171.85,32304.45,10882557
1646726700000,32298.75,32582.1,32281.6,32569.75,18123534
1646727900000,32574.35,32787.15,32540.7,32628.75,15556156
1646729100000,32629.5,32814.45,32498.35,32809.8,12231794
1646730300000,32806.9,33034.6,32736.0,32990.85,23557965
1646731500000,32990.45,33191.5,32973.4,33176.45,32666981
1646732700000,33179.0,33263.55,33140.55,33206.9,20933020
1646797500000,33259.45,33313.6,32948.9,33163.85,31018410
1646798700000,33165.1,33256.35,32989.35,32999.45,20789137
1646799900000,33000.95,33177.7,32968.95,33142.3,11807610
1646801100000,33142.2,33276.7,33128.5,33163.85,12692900
1646802300000,33163.5,33204.6,33112.6,33170.6,9307695
1646803500000,33169.0,33190.4,33091.75,33106.3,10537088
1646804700000,33106.8,33162.85,33015.95,33134.85,10781615
1646805900000,33131.7,33178.95,33096.75,33154.05,7052567
1646807100000,33155.8,33233.3,33136.25,33151.95,14476980
1646808300000,33145.3,33473.3,33145.3,33428.45,22126107
1646809500000,33428.7,33632.0,33422.75,33583.75,19231501
1646810700000,33583.7,33628.5,33510.7,33595.1,12607735
1646811900000,33593.35,33607.55,33374.05,33393.4,12010941
1646813100000,33391.65,33612.6,33337.2,33593.9,12593680
1646814300000,33594.75,33734.0,33593.9,33663.1,11194931
1646815500000,33662.3,33875.3,33662.3,33856.25,20489629
1646816700000,33860.75,33969.5,33755.2,33953.2,16156036
1646817900000,33951.6,33951.6,33727.65,33813.8,19436443
1646819100000,33810.6,33901.05,33763.7,33891.25,19753603
1646883900000,34952.55,35060.95,34716.65,34815.55,53472129
1646885100000,34804.1,35010.05,34788.35,34952.95,21366631
1646886300000,34951.15,35197.8,34936.65,35191.55,25972851
